2024-06-01 18:54:59,050 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 18:54:59,054 Converted 'Open time' to datetime
2024-06-01 18:54:59,071 Feature engineering completed successfully
2024-06-01 18:54:59,163 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 18:57:48,907 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 18:57:48,913 Converted 'Open time' to datetime
2024-06-01 18:57:48,920 Converted columns to numeric
2024-06-01 18:57:48,968 Feature engineering completed successfully
2024-06-01 18:57:49,076 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 19:14:31,772 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 19:14:31,778 Converted 'Open time' to datetime
2024-06-01 19:14:31,783 Converted columns to numeric
2024-06-01 19:14:31,799 Feature engineering completed successfully
2024-06-01 19:14:31,886 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 19:25:30,352 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 19:25:30,359 Converted 'Open time' to datetime
2024-06-01 19:25:30,365 Converted columns to numeric
2024-06-01 19:25:30,388 Feature engineering completed successfully
2024-06-01 19:25:30,555 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 19:51:08,454 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 19:51:08,488 Converted 'Open time' to datetime
2024-06-01 19:51:08,496 Converted columns to numeric
2024-06-01 19:51:08,541 Feature engineering completed successfully
2024-06-01 19:51:08,677 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-02 00:20:17,129 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-02 00:20:17,147 Converted 'Open time' to datetime
2024-06-02 00:20:17,151 Converted columns to numeric
2024-06-02 00:20:17,200 Feature engineering completed successfully
2024-06-02 00:20:17,388 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-02 02:05:32,394 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-02 02:05:32,399 Converted 'Open time' to datetime
2024-06-02 02:05:32,404 Converted columns to numeric
2024-06-02 02:05:32,419 Feature engineering completed successfully
2024-06-02 02:05:32,492 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-02 02:37:05,047 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-02 02:37:05,076 Converted 'Open time' to datetime
2024-06-02 02:37:05,205 Converted columns to numeric
2024-06-02 02:37:05,415 Feature engineering completed successfully
2024-06-02 02:37:05,943 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-02 02:40:04,966 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-02 02:40:04,976 Converted 'Open time' to datetime
2024-06-02 02:40:04,988 Converted columns to numeric
2024-06-02 02:40:05,008 Feature engineering completed successfully
2024-06-02 02:40:05,079 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-02 05:43:28,506 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-02 05:43:28,573 Converted 'Open time' to datetime
2024-06-02 05:43:28,588 Converted columns to numeric
2024-06-02 05:43:28,618 Feature engineering completed successfully
2024-06-02 05:43:28,727 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-02 07:15:36,313 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-02 07:15:36,324 Converted 'Open time' to datetime
2024-06-02 07:15:36,331 Converted columns to numeric
2024-06-02 07:15:36,370 Feature engineering completed successfully
2024-06-02 07:15:36,456 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
